citation,doi,PMCID,PMID,Title,Author,Belong,Abstract,Keywords
J Struct Biol. 2013 Jan; 181(1): 29–36.,10.1016/j.jsb.2012.10.017,PMC3529935,23142703,An assignment of intrinsically disordered regions of proteins based on NMR structures,Motonori Ota;Ryotaro Koike;Takayuki Amemiya;Takeshi Tenno;Pedro R. Romero;Hidekazu Hiroaki;A. Keith Dunker;Satoshi Fukuchi,"1Graduate School of Information Sciences, Nagoya University, Nagoya, 464-8601, Japan;2Graduate School of Pharmaceutical Science, Nagoya University, Nagoya 464-8601, Japan;3Center for Computational Biology and Bioinformatics, Indiana University School of Medicine, Indianapolis, Indiana 46202, USA;4Faculty of Engineering, Maebashi Institute of Technology, Maebashi 371-0816, Japan;*Corresponding author, Graduate School of Information Sciences, Nagoya University, Nagoya, 464-8601, Japan, pj.ca.u-ayogan.si@atom, tel/fax: 81-52-789-4782","Intrinsically disordered proteins (IDPs) do not adopt stable three-dimensional structures in physiological conditions, yet these proteins play crucial roles in biological phenomena. In most cases, intrinsic disorder manifests itself in segments or domains of an IDP, called intrinsically disordered regions (IDRs), but fully disordered IDPs also exist. Although IDRs can be detected as missing residues in protein structures determined by X-ray crystallography, no protocol has been developed to identify IDRs from structures obtained by Nuclear Magnetic Resonance (NMR). Here, we propose a computational method to assign IDRs based on NMR structures. We compared missing residues of X-ray structures with residue-wise deviations of NMR structures for identical proteins, and derived a threshold deviation that gives the best correlation of ordered and disordered regions of both structures. The obtained threshold of 3.2 Å was applied to proteins whose structures were only determined by NMR, and the resulting IDRs were analyzed and compared to those of X-ray structures with no NMR counterpart in terms of sequence length, IDR fraction, protein function, cellular location, and amino acid composition, all of which suggest distinct characteristics. The structural knowledge of IDPs is still inadequate compared with that of structured proteins. Our method can collect and utilize IDRs from structures determined by NMR, potentially enhancing the understanding of IDPs.",intrinsically disordered proteins;deviations;missing residues;Matthews’s correlation coefficient;Nuclear Magnetic Resonance
J Mol Biol. 2012 Oct 5; 422(5): 674–684.,10.1016/j.jmb.2012.06.019,PMC3432731,22721951,Electrostatically Accelerated Coupled Binding and Folding of Intrinsically Disordered Proteins,Debabani Ganguly;Steve Otieno;Brett Waddell;Luigi Iconaru;Richard W. Kriwacki;Jianhan Chen,"1Department of Biochemistry, Kansas State University, Manhattan, KS 66506;2Department of Structural Biology, St. Jude Children's Research Hospital, Memphis, TN 38105;3The Hartwell Center for Bioinformatics and Biotechnology, St. Jude Children's Research Hospital, Memphis, TN 38105;4Department of Microbiology, Immunology and Biochemistry, University of Tennessee Health Science Center, Memphis, TN 38163;*Corresponding Author: Phone: (785) 532-2518; Fax: (785) 532-7278; ude.usk@cnahnaij","Intrinsically disordered proteins (IDPs) are now recognized to be prevalent in biology, and many potential functional benefits have been discussed. However, the frequent requirement of peptide folding in specific interactions of IDPs could impose a kinetic bottleneck, which could be overcome only by efficient folding upon encounter. Intriguingly, existing kinetic data suggest that specific binding of IDPs is generally no slower than that of globular proteins. Here, we exploited the cell cycle regulator p27Kip1 (p27) as a model system to understand how IDPs might achieve efficient folding upon encounter for facile recognition. Combining experiments and coarse-grained modeling, we demonstrate that long-range electrostatic interactions between enriched charges on p27 and near its binding site on cyclin A not only enhance the encounter rate (i.e., electrostatic steering), but also promote folding-competent topologies in the encounter complexes, allowing rapid subsequent formation of short-range native interactions en route to the specific complex. In contrast, nonspecific hydrophobic interactions, while hardly affecting the encounter rate, can significantly reduce the efficiency of folding upon encounter and lead to slower binding kinetics. Further analysis of charge distributions in a set of known IDP complexes reveals that, although IDP binding sites tend to be more hydrophobic compared to the rest of the target surface, their vicinities are frequently enriched with charges to complement those on IDPs. This observation suggests that electrostatically accelerated encounter and induced folding might represent a prevalent mechanism for promoting facile IDP recognition.",
Biochem Soc Trans. 2012 Oct; 40(5): 981–988.,10.1042/BST20120092,PMC7065656,22988851,"Cell cycle regulation by the intrinsically disordered proteins, p21 and p27",MI-KYUNG YOON;DIANA M. MITREA;LI OU;RICHARD W. KRIWACKI,"MI-KYUNG YOON,  St. Jude Children’s Research Hospital, Department of Structural Biology, 262 Danny Thomas Place, Memphis TN, 38105, USA;;Contributor Information.;*corresponding author: Tel: 901-595-3290, Fax: 901-595-3032, gro.edujts@ikcawirK.drahciR","Today, it is widely accepted that proteins that lack highly defined, globular structures, 3D, termed “intrinsically disordered proteins (IDPs)”, play key roles in myriad biological processes. Our understanding of how intrinsic disorder mediates biological function is, however, incomplete. Here, we review disorder-mediated cell cycle regulation by two intrinsically disordered proteins, p21 and p27. A structural adaptation mechanism involving a stretchable, dynamic linker helix allows p21 to promiscuously recognize the various Cdk/cyclin complexes that regulate cell division. Disorder within p27 mediates transmission of an N-terminal tyrosine phosphorylation signal to a C-terminal threonine phosphorylation, constituting a signaling conduit. These mechanisms are mediated by folding upon binding p21/p27’s regulatory targets. However, residual disorder within the bound state contributes critically to these functional mechanisms. Our studies provide insights into how intrinsic protein disorder mediates regulatory processes and provide opportunities for designing drugs that target cancer-associated IDPs.",Cell cycle regulator;intrinsically disordered proteins;p21;p27;tyrosine phosphorylation
Biochim Biophys Acta. 2013 Feb; 1834(2): 487–498.,10.1016/j.bbapap.2012.12.003,PMC3951342,23232152,Utilization of protein intrinsic disorder knowledge in structural proteomics,Christopher J. Oldfield;Bin Xue;Ya-Yue Van;Eldon L. Ulrich;John L. Markley;A. Keith Dunker;Vladimir N. Uversky,"a Center for Computational Biology and Bioinformatics, Department of Biochemistry and Molecular Biology, Indiana University School of Medicine, Indianapolis, Indiana 46202, USA;b Department of Molecular Medicine, College of Medicine, University of South Florida, Tampa, Florida 33612, USA;c Molecular Kinetics, 6201 La Pas Trail, Indianapolis, Indiana 46268, USA;d Center for Eukaryotic Structural Genomics, University of Wisconsin-Madison, 433 Babcock Drive, Madison, Wisconsin 53706-1549, USA;e Byrd Alzheimer’s Research Institute, College of Medicine, University of South Florida, Tampa, FL 33612, USA;f Institute for Biological instrumentation, Russian Academy of Sciences, 142290 Pushchino, Moscow Region, Russia;* Correspondence to: C.J. Oldfield, Center for Computational Biology and Bioinformatics, Indiana University Schools of Medicine and Informatics, 410 W. 10th Street, Suite 5000, Indianapolis, IN 46202, USA. ude.ui.liamu@eifdlojc (C.J. Oldfield)
;** Correspondence to: A.K. Dunker, Center for Computational Biology and Bioinformatics, Indiana University Schools of Medicine and Informatics, 410 W. 10th Street, Suite 5000, Indianapolis, IN 46202, USA. Tel.: +1 317 278 9220; fax: +1 317 278 9217. ude.iupui@reknudek (A.K. Dunker)
;*** Correspondence to: V.N. Uversky, Department of Molecular Medicine, University of South Florida, 12901 Bruce B. Downs Blvd. MDC07, Tampa, Florida 33612, USA. Tel.: +1 317 278 6448; fax: +1 317 278 9217. ude.fsu.htlaeh@yksrevuv (V.N. Uversky)
","Intrinsically disordered proteins (IDPs) and proteins with long disordered regions are highly abundant in various proteomes. Despite their lack of well-defined ordered structure, these proteins and regions are frequently involved in crucial biological processes. Although in recent years these proteins have attracted the attention of many researchers, IDPs represent a significant challenge for structural characterization since these proteins can impact many of the processes in the structure determination pipeline. Here we investigate the effects of IDPs on the structure determination process and the utility of disorder prediction in selecting and improving proteins for structural characterization. Examination of the extent of intrinsic disorder in existing crystal structures found that relatively few protein crystal structures contain extensive regions of intrinsic disorder. Although intrinsic disorder is not the only cause of crystallization failures and many structured proteins cannot be crystallized, filtering out highly disordered proteins from structure-determination target lists is still likely to be cost effective. Therefore it is desirable to avoid highly disordered proteins from structure-determination target lists and we show that disorder prediction can be applied effectively to enrich structure determination pipelines with proteins more likely to yield crystal structures. For structural investigation of specific proteins, disorder prediction can be used to improve targets for structure determination. Finally, a framework for considering intrinsic disorder in the structure determination pipeline is proposed.",Proteomics;Structural genomics;Structural proteomics;Intrinsically disordered protein
PLoS Comput Biol. 2012 Jul; 8(7): e1002605.,10.1371/journal.pcbi.1002605,PMC3400577,22829760,A Preformed Binding Interface in the Unbound Ensemble of an Intrinsically Disordered Protein: Evidence from Molecular Simulations,Michael Knott;Robert B. Best,"University of Cambridge, Department of Chemistry, Cambridge, United Kingdom;University of California Davis, United States of America;* E-mail: ku.ca.mac@42bbr;Conceived and designed the experiments: MK RBB. Performed the experiments: MK. Analyzed the data: MK RBB. Contributed reagents/materials/analysis tools: MK RBB. Wrote the paper: MK RBB.",Conceived and designed the experiments: MK RBB. Performed the experiments: MK. Analyzed the data: MK RBB. Contributed reagents/materials/analysis tools: MK RBB. Wrote the paper: MK RBB.,
Biochim Biophys Acta. 2013 Jun; 1834(6): 1202–1209.,10.1016/j.bbapap.2012.10.009,PMC3600394,23099262,Hydrogen-Exchange Mass Spectrometry for the Study of Intrinsic Disorder in Proteins,Deepa Balasubramaniam;Elizabeth A. Komives,"Department of Chemistry and Biochemistry, University of California, San Diego, La Jolla, CA 92093-0378;*Author to whom correspondence should be addressed: Department of Chemistry and Biochemistry, U. C. San Diego, 9500 Gilman Dr., La Jolla, CA 92093-0378, ph: (858) 534-3058, FAX: (858) 534-6174, ude.dscu@sevimoke","Amide hydrogen/deuterium exchange detected by mass spectrometry (HXMS) is seeing wider use for the identification of intrinsically disordered parts of proteins. In this review, we discuss examples of how discovery of intrinsically disordered regions and their removal can aid in structure determination, biopharmaceutical quality control, the characterization of how posttranslational modifications affect weak structuring of disordered regions, the study of coupled folding and binding, and the characterization of amyloid formation.",amide exchange;intrinsically disordered proteins;flow quench;amyloid;coupled folding and binding;biopharmaceuticals
J Biol Chem. 2012 Nov 16; 287(47): 39982–39991.,10.1074/jbc.M112.414292,PMC3501056,23027878,The Intrinsically Disordered N-terminal Region of AtREM1.3 Remorin Protein Mediates Protein-Protein Interactions*,Macarena Marín;Veronika Thallmair;Thomas Ott,"From the Institute of Genetics, Ludwig-Maximilians University of Munich, Grosshaderner Strasse 2–4, Martinsried 82152, Germany;1 Recipient of a short term fellowship from the Center of Advanced Studies of the Ludwig-Maximilians-Universität München. To whom correspondence should be addressed. Tel.: 49-89-218075709; Fax: 49-89-218075702; E-mail: ed.uml.oib@niram.aneracam.;2 To whom correspondence should be addressed. Tel.: 49-89-218075704; Fax: 49-89-218075702; E-mail: ed.nehcneum-inu.eigoloib@ttO.samohT.","The longstanding structure-function paradigm, which states that a protein only serves a biological function in a structured state, had to be substantially revised with the description of intrinsic disorder in proteins. Intrinsically disordered regions that undergo a stimulus-dependent disorder-to-order transition are common to a large number of signaling proteins. However, little is known about the functionality of intrinsically disordered regions in plant proteins. Here we investigated intrinsic disorder in a plant-specific remorin protein that has been described as a signaling component in plant-microbe interactions. Using bioinformatic, biochemical, and biophysical approaches, we characterized the highly abundant remorin AtREM1.3, showing that its N-terminal region is intrinsically disordered. Although only the AtREM1.3 C-terminal domain is essential for stable homo-oligomerization, the N-terminal region facilitates this interaction. Furthermore, we confirmed the stable interaction between AtREM1.3 and four isoforms of the importin α protein family in a yeast two-hybrid system and by an in planta bimolecular fluorescent complementation assay. Phosphorylation of Ser-66 in the intrinsically disordered N-terminal region decreases the interaction strength with the importin α proteins. Hence, the N-terminal region may constitute a regulatory domain, stabilizing these interactions.",Intrinsically Disordered Proteins;Membrane Proteins;Plant Biochemistry;Protein Phosphorylation;Protein-Protein Interactions;Signaling;Remorin
J Biol Chem. 2012 Dec 21; 287(52): 43205–43214.,10.1074/jbc.M112.408849,PMC3527908,23139418,The Stability of the Small Nucleolar Ribonucleoprotein (snoRNP) Assembly Protein Pih1 in Saccharomyces cerevisiae Is Modulated by Its C Terminus*,Alexandr Paci;Xiao Hu Liu;Hao Huang;Abelyn Lim;Walid A. Houry;Rongmin Zhao,"From the ‡Department of Biological Sciences, University of Toronto, Toronto, Ontario M1C 1A4, Canada and ;the §Department of Biochemistry, University of Toronto, Toronto, Ontario M5S 1A8, Canada;3 To whom correspondence should be addressed: Department of Biological Sciences, University of Toronto Scarborough, 1265 Military Trail, Toronto, Ontario M1C 1A4, Canada.,  Tel.: 416-2082740; Fax: 416-2877676; E-mail: ac.otnorotu.cstu@oahz.r.;1Supported by the Canadian Institutes of Health Research Strategic Training Program in Protein Folding and Interaction Dynamics (TGF-53910).;2Supported by an NSERC Undergraduate Student Research Award.","Pih1 is an unstable protein and a subunit of the R2TP complex that, in yeast Saccharomyces cerevisiae, also contains the helicases Rvb1, Rvb2, and the Hsp90 cofactor Tah1. Pih1 and the R2TP complex are required for the box C/D small nucleolar ribonucleoprotein (snoRNP) assembly and ribosomal RNA processing. Purified Pih1 tends to aggregate in vitro. Molecular chaperone Hsp90 and its cochaperone Tah1 are required for the stability of Pih1 in vivo. We had shown earlier that the C terminus of Pih1 destabilizes the protein and that the C terminus of Tah1 binds to the Pih1 C terminus to form a stable complex. Here, we analyzed the secondary structure of the Pih1 C terminus and identified two intrinsically disordered regions and five hydrophobic clusters. Site-directed mutagenesis indicated that one predicted intrinsically disordered region IDR2 is involved in Tah1 binding, and that the C terminus of Pih1 contains multiple destabilization or degron elements. Additionally, the Pih1 N-terminal domain, Pih11–230, was found to be able to complement the physiological role of full-length Pih1 at 37 °C. Pih11–230 as well as a shorter Pih1 N-terminal fragment Pih11–195 is able to bind Rvb1/Rvb2 heterocomplex. However, the sequence between the two disordered regions in Pih1 significantly enhances the Pih1 N-terminal domain binding to Rvb1/Rvb2. Based on these data, a model of protein-protein interactions within the R2TP complex is proposed.",Molecular Chaperone;Protein Assembly;Protein Degradation;Protein Domains;Protein Folding;Protein Stability;Protein Turnover;rRNA Processing;Yeast Genetics
J Struct Biol. 2012 Oct; 180(1): 201–215.,10.1016/j.jsb.2012.05.013,PMC3578346,22651963,High-Throughput Characterization of Intrinsic Disorder in Proteins from the Protein Structure Initiative,Derrick E. Johnson;Bin Xue;Megan D. Sickmeier;Jingwei Meng;Marc S. Cortese;Christopher J. Oldfield;Tanguy Le Gall;A. Keith Dunker;Vladimir N. Uversky,"1Center for Computational Biology and Bioinformatics, Department of Biochemistry and Molecular Biology, Indiana University School of Medicine, Indianapolis, IN 46202;2Department of Molecular Medicine, College of Medicine, University of South Florida, Tampa, FL 33612;3Institute for Biological Instrumentation, Russian Academy of Sciences, 142290 Pushchino, Moscow Region, Russia;*To whom correspondence should be addressed: VNU, Department of Molecular Medicine, University of South Florida, 12901 Bruce B. Downs Blvd. MDC07, Tampa, Florida 33612, USA, Phone: 1-317-278-6448; Fax: 1-317-278-9217; ude.fsu.htlaeh@yksrevuv; AKD, Center for Computational Biology and Bioinformatics, Indiana University Schools of Medicine & Informatics, 410 W. 10th Street, Suite 5000, Indianapolis, IN 46202, USA; Phone: 1-317- 278-9220; Fax: 1-317-278-9217; ude.iupui@reknudek","The identification of intrinsically disordered proteins (IDPs) among the targets that fail to form satisfactory crystal structures in the Protein Structure Initiative represent a key to reducing the costs and time for determining three-dimensional structures of proteins. To help in this endeavor, several Protein Structure Initiative Centers were asked to send samples of both crystallizable proteins and proteins that failed to crystallize. The abundance of intrinsic disorder in these proteins was evaluated via computational analysis using Predictors of Natural Disordered Regions (PONDR®) and the potential cleavage sites and corresponding fragments were determined. Then, the target proteins were analyzed for intrinsic disorder by their resistance to limited proteolysis. The rates of tryptic digestion of sample target proteins were compared to those of lysozyme/myoglobin, apo-myoglobin and α-casein as standards of ordered, partially disordered and completely disordered proteins, respectively. At the next stage, the protein samples were subjected to both far-UV and near-UV circular dichroism (CD) analysis. For most of the samples, a good agreement between CD data, predictions of disorder and the rates of limited tryptic digestion was established. Further experimentation is being performed on a smaller subset of these samples in order to obtain more detailed information on the ordered/disordered nature of the proteins.",Intrinsically disordered proteins;protein disorder prediction;Protein Structure Initiative;limited proteolysis
J Biol Chem. 2012 Oct 5; 287(41): 34316–34324.,10.1074/jbc.M112.399436,PMC3464538,22915588,Fast Association and Slow Transitions in the Interaction between Two Intrinsically Disordered Protein Domains*,Jakob Dogan;Tanja Schmidt;Xin Mu;Åke Engström;Per Jemth,"From the Department of Medical Biochemistry and Microbiology, Uppsala University, BMC Box 582, SE-75123 Uppsala, Sweden;1 To whom correspondence may be addressed. E-mail: es.uu.mibmi@nagoD.bokaJ.;2 To whom correspondence may be addressed. Tel.: 46-18-4714557; E-mail: es.uu.mibmi@htmeJ.reP.","Proteins that contain long disordered regions are prevalent in the proteome and frequently associated with diseases. However, the mechanisms by which such intrinsically disordered proteins (IDPs) recognize their targets are not well understood. Here, we report the first experimental investigation of the interaction kinetics of the nuclear co-activator binding domain of CREB-binding protein and the activation domain from the p160 transcriptional co-activator for thyroid hormone and retinoid receptors. Both protein domains are intrinsically disordered in the free state and synergistically fold upon binding each other. Using the stopped-flow technique, we found that the binding reaction is fast, with an association rate constant of 3 × 107
m−1 s−1 at 277 K. Mutation of a conserved buried intermolecular salt bridge showed that electrostatics govern the rapid association. Furthermore, upon mutation of the salt bridge or at high salt concentration, an additional kinetic phase was detected (∼20 and ∼40 s−1, respectively, at 277 K), suggesting that the salt bridge may steer formation of the productive bimolecular complex in an intramolecular step. Finally, we directly measured slow kinetics for the IDP domains (∼1 s−1 at 277 K) related to conformational transitions upon binding. Together, the experiments demonstrate that the interaction involves several steps and accumulation of intermediate states. Our data are consistent with an induced fit mechanism, in agreement with previous simulations. We propose that the slow transitions may be a consequence of the multipartner interactions of IDPs.",Kinetics;Protein Domains;Protein Folding;Protein Stability;Protein-Protein Interactions;Binding Mechanism;Coupled Folding and Binding;Intrinsically Disordered Proteins
PLoS One. 2012; 7(7): e41070.,10.1371/journal.pone.0041070,PMC3397933,22815918,The Impact of Small Molecule Binding on the Energy Landscape of the Intrinsically Disordered Protein C-Myc,Julien Michel;Rémi Cuchillo,"
EastCHEM School of Chemistry, University of Edinburgh, Edinburgh, United Kingdom, 
;Russian Academy of Sciences, Institute for Biological Instrumentation, Russian Federation;* E-mail: ten.lehcimneiluj@liam;Conceived and designed the experiments: JM. Performed the experiments: JM RC. Analyzed the data: JM RC. Wrote the paper: JM RC.",Conceived and designed the experiments: JM. Performed the experiments: JM RC. Analyzed the data: JM RC. Wrote the paper: JM RC.,
Protein Sci. 2013 Mar; 22(3): 258–273.,10.1002/pro.2207,PMC3595456,23233352,Exploring the binding diversity of intrinsically disordered proteins involved in one-to-many binding,Wei-Lun Hsu;Christopher J Oldfield;Bin Xue;Jingwei Meng;Fei Huang;Pedro Romero;Vladimir N Uversky;A Keith Dunker,"1Center for Computational Biology and Bioinformatics, Department of Biochemistry and Molecular Biology, Indiana University School of Medicine, Indianapolis, Indiana;2Department of Molecular Medicine, University of South Florida, Tampa, Florida;3Institute for Biological Instrumentation, Russian Academy of Sciences, Pushchino, Moscow Region, 142290, Russia;*Correspondence to: A. Keith Dunker, 410 W. 10th Street, HS5000, Indianapolis, IN 46202. E-mail: ude.iupui@reknudek;National Institute of Health; Grant numbers: R01 LM007688-01A1, GM071714-01A2; Grant sponsor: National Science Foundation; Grant number: EF 0849803.","Molecular recognition features (MoRFs) are intrinsically disordered protein regions that bind to partners via disorder-to-order transitions. In one-to-many binding, a single MoRF binds to two or more different partners individually. MoRF-based one-to-many protein–protein interaction (PPI) examples were collected from the Protein Data Bank, yielding 23 MoRFs bound to 2–9 partners, with all pairs of same-MoRF partners having less than 25% sequence identity. Of these, 8 MoRFs were bound to 2–9 partners having completely different folds, whereas 15 MoRFs were bound to 2–5 partners having the same folds but with low sequence identities. For both types of partner variation, backbone and side chain torsion angle rotations were used to bring about the conformational changes needed to enable close fits between a single MoRF and distinct partners. Alternative splicing events (ASEs) and posttranslational modifications (PTMs) were also found to contribute to distinct partner binding. Because ASEs and PTMs both commonly occur in disordered regions, and because both ASEs and PTMs are often tissue-specific, these data suggest that MoRFs, ASEs, and PTMs may collaborate to alter PPI networks in different cell types. These data enlarge the set of carefully studied MoRFs that use inherent flexibility and that also use ASE-based and/or PTM-based surface modifications to enable the same disordered segment to selectively associate with two or more partners. The small number of residues involved in MoRFs and in their modifications by ASEs or PTMs may simplify the evolvability of signaling network diversity.",molecular recognition feature;MoRF;linear motif;hub protein;binding site;protein–protein interaction;intrinsically disordered protein
