citation,doi,PMCID,PMID,Title,Author,Belong,Abstract,Keywords
Chem Rev. 2014 Jul 9; 114(13): 6661–6714.,10.1021/cr400695p,PMC4095937,24901537,"Physicochemical Properties of Cells and Their Effects
on Intrinsically Disordered Proteins (IDPs)",Francois-Xavier Theillet;∇;Andres Binolfi;∇;Tamara Frembgen-Kesner;Karan Hingorani;Mohona Sarkar;Ciara Kyne;Conggang Li;Peter B. Crowley;Lila Gierasch;Gary J. Pielak;Adrian H. Elcock;Anne Gershenson;Philipp Selenko;*,"†Department
of NMR-supported Structural Biology, In-cell NMR Laboratory, Leibniz Institute of Molecular Pharmacology (FMP Berlin), Robert-Roessle Strasse 10, 13125 Berlin, Germany;‡Department
of Biochemistry, University of Iowa, Bowen Science Building, 51 Newton
Road, Iowa City, Iowa 52242, United States;§Departments
of Biochemistry & Molecular Biology and Chemistry, Program in
Molecular & Cellular Biology, University
of Massachusetts, Amherst, 240 Thatcher Way, Amherst, Massachusetts 01003, United States;∥Department
of Chemistry, Department of Biochemistry and Biophysics and Lineberger
Comprehensive Cancer Center, University
of North Carolina, Chapel Hill, Chapel Hill, North Carolina 27599-3290, United States;⊥School
of Chemistry, National University of Ireland,
Galway, University Road, Galway, Ireland;#Key Laboratory
of Magnetic Resonance in Biological Systems, State Key Laboratory
of Magnetic Resonance and Atomic and Molecular Physics, Wuhan Center
for Magnetic Resonance, Wuhan Institute of Physics and Mathematics, Chinese Academy of Sciences, Wuhan, 430071, P.R. China;*E-mail: ed.nilreb-pmf@okneleS.","Using the
same simplistic thermodynamic rationale employed to explain
protein compaction, i.e., minimizing volume occupancy; macromolecular
crowding can favor protein–protein association, because it
also enables the system to decrease its volume. However, this statement
cannot be generalized, because some associations result in complexes
with dimensions that are greater than those of the individually interacting
molecules.123 Therefore, macromolecular
crowding can either stabilize or destabilize protein–protein
interactions, depending on the size and shape of the reacting molecules
and the resulting complexes (Figure ​(Figure3D).3D). Mildly
stabilizing (∼2–5 fold) effects were observed in vitro
for the formation of heterodimers between E. coli polymerase III theta-epsilon subunits in dextran and Ficoll-crowded
solutions and for the interaction of superoxide dismutase and xanthine
oxidase in PEG-, dextran-, and Ficoll-containing environments.201 Destabilizing effects (∼2–4 fold)
were noted for the barnase-barstar interaction in the presence of
PEG and for TEM1 and β-lactamase-BLIP inhibitor in PEG- and
dextran-crowded solutions.201 In agreement
with theory, stronger stabilizing effects were detected for complexes
with more than two subunits.123,201 A 2-fold in vivo affinity
increase between the GTPase Cdc42 and its various effector-proteins
was reported in HeLa cells.201",
Chem Rev. 2014 Jul 9; 114(13): 6806–6843.,10.1021/cr4007329,PMC4350607,24702702,Disordered Proteinaceous Machines,Monika Fuxreiter;Ágnes Tóth-Petróczy;Daniel A. Kraut;Andreas T. Matouschek;Roderick Y. H. Lim;Bin Xue;Lukasz Kurgan;Vladimir N. Uversky;*,"†MTA-DE
Momentum Laboratory of Protein Dynamics, Department of Biochemistry
and Molecular Biology, University of Debrecen, Nagyerdei krt. 98, H-4032 Debrecen, Hungary;‡Department
of Biological Chemistry, Weizmann Institute
of Science, Rehovot 7610001, Israel;§Department
of Chemistry, Villanova University, 800 East Lancaster Avenue, Villanova, Pennsylvania 19085, United States;∥Section
of Molecular Genetics and Microbiology, Institute for Cellular &
Molecular Biology, The University of Texas
at Austin, 2506 Speedway, Austin, Texas 78712, United States;⊥Biozentrum
and the Swiss Nanoscience Institute, University
of Basel, Klingelbergstrasse
70, CH-4056 Basel, Switzerland;#Department of Cell Biology,
Microbiology and Molecular Biology, College
of Fine Arts and Sciences, and ∇Department of Molecular Medicine and USF Health
Byrd Alzheimer’s Research Institute, Morsani College of Medicine, University of South Florida, Tampa, Florida 33612, United States;○Department
of Electrical and Computer Engineering, University of Alberta, Edmonton, AB T6G 2R3, Canada;◆Institute
for Biological Instrumentation, Russian
Academy of Sciences, 142290 Pushchino, Moscow Region 119991, Russia;*Tel.: (813)
974-5816. Fax: (813) 974-7357. E-mail: ude.fsu.htlaeh@yksrevuv.","Another interesting twist came from the analysis
of assembly and disassembly of protein complexes with electrospray
mass spectrometry that helped with identification of the intermediate
subcomplexes present at each step of assembly and disassembly.102 First, on the basis of the analysis of simple
homo-oligomers, it has been concluded that some simple features of
the known crystal structures can be used for the efficient prediction
of the identities of the assembly intermediates, where at each disassembly
step the largest interfaces would be preserved and smaller interfaces
broken.103 Later studies of the more complex
hetero-oligomers supported this observation and revealed that disassociation
of a complex always occurs in such a way that the least amount of
buried interface area is exposed.104−106 Reversely, the assembly
of a complex should preferentially start with the formation of a subcomplex
with the largest interface. Because the per-residue interface and
surface areas of ordered proteins forming the three-state oligomers
are significantly smaller than those of the disordered monomers forming
the two-state multimers,64 this fact clearly
suggests that two-state subcomplexes will be formed first. In other
words, the very first step in the formation of a complex involves
binding-induced folding of some important IDPRs, which is followed
by the formation of complexes with small interface areas (i.e., the
interactions between the prefolded components). This order of events
makes perfect sense, because the binding-induced folding needed for
the formation of the two-state subcomplexes at the early stages of
the multimer assembly will undoubtedly generate more ordered species,
which will have their binding sites created as a result of the subcomplex
formation. In other words, for the complexes containing both large
and small interfaces, the folding-driven association leading to the
formation of the two-state subcomplexes is the necessary prerequisite
for the subsequent formation of the three-state ordered subcomplexes.",
J Chem Phys. 2014 May 7; 140(17): 175102.,10.1063/1.4873710,PMC4032430,24811666,Discriminating binding mechanisms of an intrinsically disordered protein via a multi-state coarse-grained model,Michael Knott;Robert B. Best,"1Department of Chemistry, Cambridge University, Lensfield Road, Cambridge CB2 1EW, United Kingdom;2Laboratory of Chemical Physics, National Institute of Diabetes and Digestive and Kidney Diseases, National Institutes of Health, Bethesda, Maryland 20892-0520, USA;a)Electronic mail: vog.hin.xileh@ebtrebor","Many proteins undergo a conformational transition upon binding to their cognate binding partner, with intrinsically disordered proteins (IDPs) providing an extreme example in which a folding transition occurs. However, it is often not clear whether this occurs via an “induced fit” or “conformational selection” mechanism, or via some intermediate scenario. In the first case, transient encounters with the binding partner favour transitions to the bound structure before the two proteins dissociate, while in the second the bound structure must be selected from a subset of unbound structures which are in the correct state for binding, because transient encounters of the incorrect conformation with the binding partner are most likely to result in dissociation. A particularly interesting situation involves those intrinsically disordered proteins which can bind to different binding partners in different conformations. We have devised a multi-state coarse-grained simulation model which is able to capture the binding of IDPs in alternate conformations, and by applying it to the binding of nuclear coactivator binding domain (NCBD) to either ACTR or IRF-3 we are able to determine the binding mechanism. By all measures, the binding of NCBD to either binding partner appears to occur via an induced fit mechanism. Nonetheless, we also show how a scenario closer to conformational selection could arise by choosing an alternative non-binding structure for NCBD.",
PLoS One. 2014; 9(4): e95795.,10.1371/journal.pone.0095795,PMC3998973,24763499,Discrete Molecular Dynamics Can Predict Helical Prestructured Motifs in Disordered Proteins,Dániel Szöllősi;Tamás Horváth;Kyou-Hoon Han;Nikolay V. Dokholyan;Péter Tompa;Lajos Kalmár;Tamás Hegedűs,"
1
MTA-SE Molecular Biophysics Research Group, Hungarian Academy of Sciences, Budapest, Hungary, 
;
2
Department of Biophysics and Radiation Biology, Semmelweis University, Budapest, Hungary, 
;
3
Institute of Enzymology, Research Centre for Natural Sciences, Hungarian Academy of Sciences, Budapest, Hungary, 
;
4
Department of Bioinformatics, University of Science and Technology, Yuseong-gu, Daejeon, Korea, 
;
5
Biomedical Translational Research Center, Division of Convergent Biomedical Research, Korea Research Institute of Bioscience and Biotechnology, Yuseong-gu, Daejeon, Korea, 
;
6
Department of Biochemistry and Biophysics, UNC at Chapel Hill, Chapel Hill, North Carolina, United States of America, 
;
7
VIB Department of Structural Biology, Vrije Universiteit Brussel, Brussels, Belgium, 
;
8
Institute of Molecular Pharmacology, Research Centre for Natural Sciences, Hungarian Academy of Sciences, Budapest, Hungary, 
;
Weizmann Institute of Science, Israel, 
;#Contributed equally.;* E-mail: gro.balegeh@sudegeh;Competing Interests: The authors have declared that no competing interests exist.;Conceived and designed the experiments: DS T. Horváth PT LK T. Hegedűs. Performed the experiments: DS T. Horváth LK T. Hegedűs. Analyzed the data: DS T. Horváth KH NVD PT LK T. Hegedűs. Contributed reagents/materials/analysis tools: NVD. Wrote the paper: DS T. Horváth KH NVD PT LK T. Hegedűs.",Conceived and designed the experiments: DS T. Horváth PT LK T. Hegedűs. Performed the experiments: DS T. Horváth LK T. Hegedűs. Analyzed the data: DS T. Horváth KH NVD PT LK T. Hegedűs. Contributed reagents/materials/analysis tools: NVD. Wrote the paper: DS T. Horváth KH NVD PT LK T. Hegedűs.,
J Biosci. 2014 Apr; 39(2): 281–302.,10.1007/s12038-013-9403-y,PMC4136489,24736160,Competing views on cancer,Carlos Sonnenschein;Ana M Soto;Annapoorni Rangarajan;Prakash Kulkarni,"1Department of Integrative Physiology and Pathobiology, Tufts University School of Medicine, 136 Harrison Avenue, Boston, Massachusetts 02111, USA;2Centre Cavaillès, École Normale Supérieure, 45 rue d’Ulm, Paris 75005, France;3Department of Molecular Reproduction, Development and Genetics, Indian Institute of Science, Bangalore 560 012, India;4Department of Urology and Oncology, Johns Hopkins University School of Medicine, Baltimore, MD 21287, USA;Carlos Sonnenschein: ude.stfut@niehcsnennos.solrac;  Ana M Soto: ude.stfut@otos.ana;  Annapoorni Rangarajan: ni.tenre.csii.gdrm@una;  Prakash Kulkarni: ude.imhj@4raklukp ","Despite intense research efforts that have provided enormous insight, cancer continues to be a poorly understood disease. There has been much debate over whether the cancerous state can be said to originate in a single cell or whether it is a reflection of aberrant behaviour on the part of a ‘society of cells’. This article presents, in the form of a debate conducted among the authors, three views of how the problem might be addressed. We do not claim that the views exhaust all possibilities. These views are (a) the tissue organization field theory (TOFT) that is based on a breakdown of tissue organization involving many cells from different embryological layers, (b) the cancer stem cell (CSC) hypothesis that focuses on genetic and epigenetic changes that take place within single cells, and (c) the proposition that rewiring of the cell’s protein interaction networks mediated by intrinsically disordered proteins (IDPs) drives the tumorigenic process. The views are based on different philosophical approaches. In detail, they differ on some points and agree on others. It is left to the reader to decide whether one approach to understanding cancer appears more promising than the other.",Cancer;histogenesis;intrinsically disordered proteins;morphogenesis;protein interaction network;stroma-epithelium interaction;tissue organization field theory
Proc Natl Acad Sci U S A. 2014 Apr 1; 111(13): 4874–4879.,10.1073/pnas.1322611111,PMC3977265,24639500,Single-molecule spectroscopy reveals polymer effects of disordered proteins in crowded environments,Andrea Soranno;Iwo Koenig;Madeleine B. Borgia;Hagen Hofmann;Franziska Zosel;Daniel Nettels;Benjamin Schuler,"Department of Biochemistry, University of Zurich, 8057 Zurich, Switzerland;2To whom correspondence may be addressed. E-mail: hc.hzu.coib@onnarosa or hc.hzu.coib@reluhcs.;Edited by Peter E. Wright, The Scripps Research Institute, La Jolla, CA, and approved February 25, 2014 (received for review December 4, 2013);Author contributions: A.S. and B.S. designed research; A.S. and I.K. performed research; M.B.B., H.H., F.Z., and D.N. contributed new reagents/analytic tools; A.S. and I.K. analyzed data; and A.S., I.K., and B.S. wrote the paper.;1A.S. and I.K. contributed equally to this work.","Author contributions: A.S. and B.S. designed research; A.S. and I.K. performed research; M.B.B., H.H., F.Z., and D.N. contributed new reagents/analytic tools; A.S. and I.K. analyzed data; and A.S., I.K., and B.S. wrote the paper.",single-molecule FRET;unfolded state collapse;excluded volume screening;Flory–Huggins theory
BMC Bioinformatics. 2014; 15(Suppl 17): S4.,10.1186/1471-2105-15-S17-S4,PMC4304195,25559583,Improving protein order-disorder classification using charge-hydropathy plots,Fei Huang;Christopher J Oldfield;Bin Xue;Wei-Lun Hsu;Jingwei Meng;Xiaowen Liu;Li Shen;Pedro Romero;Vladimir N Uversky;A Keith Dunker,"1Center for Computational Biology and Bioinformatics, Department of Biochemistry and Molecular Biology, Indiana University School of Medicine, Indianapolis, Indiana, USA;2Department of Cell Biology, Microbiology, and Molecular Biology, University of South Florida. Tampa, Florida, USA;3Chemical and Biological Engineering, University of Wisconsin-Madison, Madison, Wisconsin, USA;4Department of Molecular Medicine, University of South Florida, Tampa, Florida, USA;5USF Health Byrd Alzheimer's Research Institute, Morsani College of Medicine, University of South Florida, Tampa, Florida, USA;6Institute for Biological Instrumentation, Russian Academy of Sciences, 142290 Pushchino, Moscow Region, Russia;Corresponding author.;Fei Huang: ude.ui@iefgnauh;  Christopher J Oldfield: ude.ui.liamu@eifdlojc;  Bin Xue: ude.fsu@euxnib;  Wei-Lun Hsu: ude.ui@02ush;  Jingwei Meng: ude.iupui@jgnem;  Xiaowen Liu: moc.liamg@scnewoaixuil;  Li Shen: ude.ui@ilnehs;  Pedro Romero: ude.csiw@oremorp;  Vladimir N Uversky: ude.fsu.htlaeh@yksrevuv;  A Keith Dunker: ude.iupui@reknudek ","The earliest whole protein order/disorder predictor (Uversky et al., Proteins, 41: 415-427 (2000)), herein called the charge-hydropathy (C-H) plot, was originally developed using the Kyte-Doolittle (1982) hydropathy scale (Kyte & Doolittle., J. Mol. Biol, 157: 105-132(1982)). Here the goal is to determine whether the performance of the C-H plot in separating structured and disordered proteins can be improved by using an alternative hydropathy scale.",Intrinsically disordered proteins;natively unstructured or unfolded proteins;structure and disorder prediction;support vector machines
Biopolymers. 2014 Jan; 102(1): 69–77.,10.1002/bip.22402,PMC4020917,24037535,NMR based solvent exchange experiments to understand the conformational preference of intrinsically disordered proteins using FG-nucleoporin peptide as a model,Kurt A. Heisel;V. V. Krishnan,"aDepartment of Chemistry, California State University, Fresno CA 93740;bDepartment of Pathology and Laboratory Medicine, University of California School of Medicine, Davis, CA 95616;*Corresponding author: (ude.onserfusc@hsirk or ude.sivadcu@nanhsirkvv)","The conformational preference of a peptide with three phenylalanine-glycine (FG) repeats from the intrinsically disordered domain of nucleoporin 159 (nup159) from the yeast nucleopore complex (NPC) is studied. Conformational states of this FG-peptide in dimethyl sulfoxide (DMSO), a non-native solvent are first studied. A solvent exchange scheme is designed and performed to understand how the conformational preferences of the peptide are altered as the solvent shifts from DMSO to water. An ensemble of structures of a 19-residue peptide is determined based on 13Cα, 1Hα, and 1HN chemical shifts and with inter-proton distances. An experimental model is then presented where chemical shifts and amide-proton temperature dependence is probed at changing DMSO to water ratios. These co-solvent experiments provide evidence of a conformational change as the fraction of water increases by the stark change in the behavior of amide protons under varied temperature. This investigation provides a NMR based experimental method in the field of intrinsically disordered proteins to realize conformational transitions from a non-native set of structures (in DMSO) to a native set of disordered conformers (in water).",Intrinsically disordered protein (IDP);Nuclear Magnetic Resonance (NMR);Solvent Perturbation;Nucleoporins
PLoS Comput Biol. 2014 Apr; 10(4): e1003532.,10.1371/journal.pcbi.1003532,PMC3983058,24722239,Biophysical Properties of Intrinsically Disordered p130Cas Substrate Domain — Implication in Mechanosensing,Kinya Hotta;Soumya Ranganathan;Ruchuan Liu;Fei Wu;Hiroaki Machiyama;Rong Gao;Hiroaki Hirata;Neelesh Soni;Takashi Ohe;Christopher W. V. Hogue;M. S. Madhusudhan;Yasuhiro Sawada,"1Department of Biological Sciences, National University of Singapore, Singapore;2School of Biosciences, The University of Nottingham Malaysia Campus, Selangor, Malaysia;3Mechanobiology Institute, National University of Singapore, Singapore;4Department of Physics, National University of Singapore, Singapore;5Indian Institute of Science Education and Research, Pune, India;6Locomotive Syndrome Research Institute, Nadogaya Hospital, Kashiwa, Japan;7Bioinformatics Institute, Singapore;Institut Pasteur, France;* E-mail: ni.ca.enupresii@nahdusuhdam (MSM); pj.ca.nimu@dni-454sy (YS); The authors have declared that no competing interests exist.;Conceived and designed the experiments: KH SR RL HH TO NS CWVH MSM YS. Performed the experiments: SR FW HM RG NS MSM. Analyzed the data: KH SR RL FW NS MSM YS. Contributed reagents/materials/analysis tools: RL HM MSM YS. Wrote the paper: KH RL MSM YS.",Conceived and designed the experiments: KH SR RL HH TO NS CWVH MSM YS. Performed the experiments: SR FW HM RG NS MSM. Analyzed the data: KH SR RL FW NS MSM YS. Contributed reagents/materials/analysis tools: RL HM MSM YS. Wrote the paper: KH RL MSM YS.,
Biophys J. 2014 Jun 3; 106(11): 2474–2482.,10.1016/j.bpj.2014.03.050,PMC4052260,24896127,Probing the Average Local Structure of Biomolecules Using Small-Angle Scattering and Scaling Laws,Max C. Watson;Joseph E. Curtis,"NIST Center for Neutron Research, National Institute of Standards and Technology, Gaithersburg, Maryland;Max C. Watson: vog.tsin@nostaw.xam;  Joseph E. Curtis: vog.tsin@sitruc.hpesoj ;∗Corresponding author vog.tsin@nostaw.xam;∗∗Corresponding author vog.tsin@sitruc.hpesoj","Small-angle neutron and x-ray scattering have become invaluable tools for probing the nanostructure of molecules in solution. It was recently shown that the definite integral of the scattering profile exhibits a scaling (power-law) behavior with respect to molecular mass. We derive the origin of this relationship, and discuss how the integrated scattering profile can be used to identify differing levels of disorder over local ≲30 Å length scales. We apply our analysis to globular and intrinsically disordered proteins.",
Biophys J. 2014 Apr 15; 106(8): 1771–1779.,10.1016/j.bpj.2014.03.004,PMC4008819,24739176,Conformational Recognition of an Intrinsically Disordered Protein,James M. Krieger;Giuliana Fusco;Marc Lewitzky;Philip C. Simister;Jan Marchant;Carlo Camilloni;Stephan M. Feller;Alfonso De Simone,"†Department of Life Sciences, Imperial College London, London, UK;‡Department of Chemistry, University of Cambridge, Cambridge, UK;§Department of Oncology, University of Oxford, Oxford, UK;¶Institute of Molecular Medicine, Martin Luther University Halle-Wittenberg, Halle, Germany;Alfonso De Simone: ku.ca.lairepmi@nomiseda ;∗Corresponding author ku.ca.lairepmi@nomiseda","There is a growing interest in understanding the properties of intrinsically disordered proteins (IDPs); however, the characterization of these states remains an open challenge. IDPs appear to have functional roles that diverge from those of folded proteins and revolve around their ability to act as hubs for protein-protein interactions. To gain a better understanding of the modes of binding of IDPs, we combined statistical mechanics, calorimetry, and NMR spectroscopy to investigate the recognition and binding of a fragment from the disordered protein Gab2 by the growth factor receptor-bound protein 2 (Grb2), a key interaction for normal cell signaling and cancer development. Structural ensemble refinement by NMR chemical shifts, thermodynamics measurements, and analysis of point mutations indicated that the population of preexisting bound conformations in the free-state ensemble of Gab2 is an essential determinant for recognition and binding by Grb2. A key role was found for transient polyproline II (PPII) structures and extended conformations. Our findings are likely to have very general implications for the biological behavior of IDPs in light of the evidence that a large fraction of these proteins possess a specific propensity to form PPII and to adopt conformations that are more extended than the typical random-coil states.",
PLoS One. 2014; 9(12): e115390.,10.1371/journal.pone.0115390,PMC4267844,25514156,The Lifestyle Switch Protein Bd0108 of Bdellovibrio bacteriovorus Is an Intrinsically Disordered Protein,Gerd Prehna;Benjamin E. Ramirez;Andrew L. Lovering,"
1
Center for Structural Biology, Research Resources Center, University of Illinois at Chicago, Chicago, Illinois, United States of America, 
;
2
Department of Microbiology and Immunology, University of Illinois at Chicago, Chicago, Illinois, United States of America, 
;
3
Department of Biochemistry and Molecular Genetics, University of Illinois at Chicago, Chicago, Illinois, United States of America, 
;
4
Institute of Microbiology & Infection, School of Biosciences, University of Birmingham, Birmingham, United Kingdom, 
;
University of South Florida College of Medicine, United States of America, 
;* E-mail: ku.ca.mahb@gnirevol.a;Competing Interests: The authors have declared that no competing interests exist.;Conceived and designed the experiments: GP. Performed the experiments: GP BER. Analyzed the data: GP ALL. Contributed reagents/materials/analysis tools: GP BER ALL. Contributed to the writing of the manuscript: GP ALL.",Conceived and designed the experiments: GP. Performed the experiments: GP BER. Analyzed the data: GP ALL. Contributed reagents/materials/analysis tools: GP BER ALL. Contributed to the writing of the manuscript: GP ALL.,
